mol_id,smiles,antibacterial,antifungal,antiviral,not_antibacterial,not_antifungal,not_antiviral
7733,CCC(C(=O)N1CCNCC1)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1,,,,1,,
7734,O=c1cc(CO)oc(C2C=C(c3ccccc3Br)Oc3ccccc32)c1O,,,,1,,
7735,O=c1cc(CO)oc(C2C=C(c3cc(F)cc(F)c3)Oc3ccccc32)c1O,,,,1,,
7736,O=c1cc(CO)oc(C2C=C(c3cccc(O)c3)Oc3ccccc32)c1O,,,,1,,
7737,CC1=CC(c2oc(CO)cc(=O)c2O)c2ccccc2O1,,,,1,,
7738,CCC1=CC(c2oc(CO)cc(=O)c2O)c2ccccc2O1,,,,1,,
7739,O=c1cc(CO)oc(C2C=C(c3ccc4ccccc4c3)Oc3ccccc32)c1O,,,,1,,
7740,O=c1cc(CO)oc(C2C=C(c3ccccc3)Oc3ccc(Cl)cc32)c1O,,,,1,,
7741,O=c1cc(CO)oc(C2C=C(c3ccccc3)Oc3ccc(Br)cc32)c1O,,,,1,,
7742,O=c1cc(CO)oc(C2C=C(c3ccccc3)Oc3c(Cl)cc(Br)cc32)c1O,,,,1,,
7743,CCCCCCCCCCCCCCCC(=O)Oc1ccc(C=CC(=O)C=Cc2ccc(OC(=O)CCCCCCCCCCCCCCC)c(OC)c2)cc1OC,,,,1,,
7744,CCOC(=O)c1cn(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2F)c2cc(N3CCN(C)CC3)c(F)cc2c1=O,,,,1,,
7745,CC(C)=CCCC1(C)CCc2c(c(O)cc3oc4cc5c(c(O)c4c(=O)c23)C=CC(C)(C)O5)O1,,,,1,,
7746,COc1cc2oc3cc4c(c(O)c3c(=O)c2c(CC=C(C)C)c1O)C=CC(C)(C)O4,,,,1,,
7747,COc1cc2oc3cc4c(c(O)c3c(=O)c2c(CC=C(C)C)c1OC)C=CC(C)(C)O4,,,,1,,
7748,COc1c(O)cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)CCC=C(C)C)C=CC(C)(C)O4,,,,1,,
7749,COc1cc2oc3cc(O)c4c(c3c(=O)c2c(O)c1CC=C(C)C)C=CC(C)(C)O4,,,,1,,
7750,COc1cc2oc3cc(OC)c(CC=C(C)C)c(O)c3c(=O)c2c(CC=C(C)C)c1O,,,,1,,
7751,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,,,,1,,
7752,COc1ccc(C=CC(=O)n2c(C)nc3ccccc32)cc1OC,,,,1,,
7753,COc1cc(C=CC(=O)n2c(C)nc3ccccc32)cc(OC)c1OC,,,,1,,
7754,CCCCNC(=O)C=Cc1ccc(C#N)cc1,,,,1,,
7755,CCCCNC(=O)C=Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7756,CCCNC(=O)C=Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7757,C#CCNC(=O)C=Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7758,CC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7759,CCCCCCNC(=O)C=Cc1ccc(Cl)cc1Cl,,,,1,,
7760,COc1ccc(NC(=O)C=Cc2ccc(Cl)cc2Cl)cc1,,,,1,,
7761,C#CCNC(=O)C=Cc1ccc(OC)c(OC)c1,,,,1,,
7762,CCCCNC(=O)C=Cc1ccc(OC)c(OC)c1,,,,1,,
7763,O=C(C=Cc1ccc(F)cc1)N1CCOCC1,,,,1,,
7764,O=C(C=Cc1ccccc1Cl)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,,,1,,
7765,COc1ccccc1C=CC(=O)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,,,1,,
7766,O=C(C=Cc1ccc(Cl)cc1Cl)N1CCOCC1,,,,1,,
7767,O=C(C=Cc1ccc(Cl)cc1Cl)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,,,1,,
7768,CCN(CC)C(=O)C=Cc1ccc(OC)c(OC)c1,,,,1,,
7769,COc1cc(C=CC(=O)N(C)C)cc(OC)c1OC,,,,1,,
7770,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,,,,1,,
7771,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CC=CC(=O)O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,,,,1,,
7772,O=C(O)c1cn2c3c(cc(F)c(N4CCNCC4)c3c1=O)SCC2,,,,1,,
7773,CCCCCCCCCC=CCCCC(O)C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCCCCCCCCCCCCCCCCC,,,,1,1,
7774,O=C(O)c1cn2c3c(c(Cl)c(N4CCNCC4)cc3c1=O)SCC2,,,,1,,
7775,O=C(O)c1cn2c3c(c(Cl)c(F)cc3c1=O)[S+]([O-])CC2,,,,1,,
7776,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(Nc3cc[n+](COCC(Cl)(Cl)Cl)cc3C(=O)OC(C)(C)C)C2SC1,,,,1,,
7777,CCC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCN1C,,,,1,,
7778,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CC(C)N1C,,,,1,,
7779,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CC(C)N1,,,,1,,
7780,CN1Cc2csc3c(C(=O)O)c(=O)c4cc(F)c(N5CCC(O)C5)c1c4n23,,,,1,,
7781,CCN1CCN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CC1,,,,1,,
7782,O=C(Nc1ccccc1)C(=O)c1c[nH]c2ccccc12,,,,1,,
7783,O=C(O)c1cn2c3c(ccc(C(F)(F)F)c3c1=O)SCC2,,,,1,,
7784,C#CCOC1C(C)C(OC(=O)NCCCNC(=N)NC(=O)NC)C(C)C(=O)OC(CC)C(C)(C)C2OC(C)(C)OC(C(C)CC1(C)O)C2C,,,,1,,
7785,O=C(O)c1cn2c3c(cccc3c1=O)S(=O)(=O)CC2,,,,1,,
7786,CCCCCCCC1Cc2c(C)c(O)cc(O)c2CO1,,,,1,,
7787,Cc1c(O)cc(O)c2c1CC(CCCCCCC(=O)O)OC2=O,,,,1,,
7788,O=C(O)CCCCCCC1Cc2cc(O)cc(O)c2C(=O)O1,,,,1,,
7789,CC(=O)CCCCCC1Cc2c(C)c(O)cc(O)c2C(=O)O1,,,,1,,
7790,Cc1c(O)cc(O)c2c1CC(CCCCCC(C)O)OC2=O,,,,1,,
7791,Cc1c(O)cc(O)c2c1CC(CCCCCCCO)OC2=O,,,,1,,
7792,COC(=O)OCCCCCC1Cc2c(C)c(O)cc(O)c2C(=O)O1,,,,1,,
7793,COc1ccc2c(ccc3c(-c4cc5c(cc4OC)-c4c(cc(O)cc4OC)CC5)c(O)cc(OC)c32)c1,,,,1,,
7794,O=C1OC(=Cc2ccc(O)cc2)C(c2ccc(O)cc2)=C1C(=O)c1ccc(O)cc1,,,,1,,
7795,O=C1OC(=Cc2ccc(O)c(Br)c2)C(c2ccc(O)cc2)=C1C(=O)c1ccc(O)cc1,,,,1,,
7796,O=C(O)c1cn2c3c(cc(N4CCNCC4)cc3c1=O)SCC2,,,,1,,
7797,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(OCOC4OC(CO)C(O)C(O)C4O)C(O)C3N)C2O)C(N)C(O)C1O,,,,1,,
7798,c1ccc(-c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)cc1,,,,1,,
7799,Cc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)cc1,,,,1,,
7800,O=[N+]([O-])c1ccc(-c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)cc1,,,,1,,
7801,N#Cc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)cc1,,,,1,,
7802,Fc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)cc1,,,,1,,
7803,Fc1ccccc1-c1csc(N2N=C(c3cccs3)CC2c2ccc3c(c2)OCO3)n1,,,,1,,
7804,Clc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)cc1,,,,1,,
7805,Fc1cc(-c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)ccc1Cl,,,,1,,
7806,Fc1cc(Cl)ccc1-c1csc(N2N=C(c3cccs3)CC2c2ccc3c(c2)OCO3)n1,,,,1,,
7807,Brc1cc2c(cc1C1CC(c3cccs3)=NN1c1nc(-c3ccccc3)cs1)OCO2,,,,1,,
7808,Cc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3cc4c(cc3Br)OCO4)n2)cc1,,,,1,,
7809,O=[N+]([O-])c1ccc(-c2csc(N3N=C(c4cccs4)CC3c3cc4c(cc3Br)OCO4)n2)cc1,,,,1,,
7810,N#Cc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3cc4c(cc3Br)OCO4)n2)cc1,,,,1,,
7811,Fc1ccc(-c2csc(N3N=C(c4cccs4)CC3c3cc4c(cc3Br)OCO4)n2)cc1,,,,1,,
7812,Fc1ccccc1-c1csc(N2N=C(c3cccs3)CC2c2cc3c(cc2Br)OCO3)n1,,,,1,,
7813,Fc1cc(-c2csc(N3N=C(c4cccs4)CC3c3cc4c(cc3Br)OCO4)n2)ccc1Cl,,,,1,,
7814,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3N)C2O)C(N)C(O)C1O,,,,1,,
7815,O=C(O)CN1C(=O)C(=Cc2ccc(C=Nn3c(-c4ccccc4Cl)n[nH]c3=S)cc2)SC1=S,,,,1,,
7816,O=C(O)CN1C(=O)C(=Cc2ccc(C=Nn3c(-c4ccccc4)n[nH]c3=S)cc2)SC1=S,,,,1,,
7817,O=C(O)CN1C(=O)C(=Cc2ccc(C=Nn3c(-c4cccc(Cl)c4)n[nH]c3=S)cc2)SC1=S,,,,1,,
7818,O=C(O)CN1C(=O)C(=Cc2ccc(C=Nn3c(-c4ccc(Cl)cc4)n[nH]c3=S)cc2)SC1=S,,,,1,,
7819,O=C(O)CN1C(=O)C(=Cc2ccc(C=Nn3c(-c4ccccc4Br)n[nH]c3=S)cc2)SC1=S,,,,1,,
7820,O=C(O)CN1C(=O)C(=Cc2ccc(C=Nn3c(-c4ccc(Br)cc4)n[nH]c3=S)cc2)SC1=S,,,,1,,
7821,Cc1ccc(-c2n[nH]c(=S)n2N=Cc2ccc(C=C3SC(=S)NC3=O)cc2)cc1,,,,1,,
7822,O=C1NC(=S)SC1=Cc1ccc(C=Nn2c(-c3cccc(Cl)c3)n[nH]c2=S)cc1,,,,1,,
7823,O=C1NC(=S)SC1=Cc1ccc(C=Nn2c(-c3ccc(Cl)cc3)n[nH]c2=S)cc1,,,,1,,
7824,O=C1NC(=S)SC1=Cc1ccc(C=Nn2c(-c3ccc(Br)cc3)n[nH]c2=S)cc1,,,,1,,
7825,O=C1NC(=S)SC1=Cc1ccc(C=Nn2c(-c3ccc(F)cc3)n[nH]c2=S)cc1,,,,1,,
7826,CC(=O)NCC1=Cc2ccccc2OC1(O)C(F)(F)F,,,,1,,
7827,CC(=O)NCC1=Cc2cc(Br)ccc2OC1(O)C(F)(F)F,,,,1,,
7828,O=C(CCBr)NCC1=Cc2ccccc2OC1(O)C(F)(F)F,,,,1,,
7829,O=C(CCBr)NCC1=Cc2cc(Br)ccc2OC1(O)C(F)(F)F,,,,1,,
7830,O=C(CCCCBr)NCC1=Cc2ccccc2OC1(O)C(F)(F)F,,,,1,,
7831,O=C(CCCCBr)NCC1=Cc2cc(Br)ccc2OC1(O)C(F)(F)F,,,,1,,
7832,O=C(Cc1ccccc1)NCC1=Cc2ccccc2OC1(O)C(F)(F)F,,,,1,,
7833,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccccc1,,,,1,,
7834,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccccc1F,,,,1,,
7835,COC(=O)c1c(O)cc(OC)cc1C=Cc1cccc(F)c1,,,,1,,
7836,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccc(F)cc1,,,,1,,
7837,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccc(Cl)cc1,,,,1,,
7838,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccc(OC)cc1,,,,1,,
7839,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccc(C)cc1,,,,1,,
7840,COC(=O)c1c(O)cc(OC)cc1C=Cc1cc(OC)c(OC)c(OC)c1,,,,1,,
7841,COC(=O)c1c(O)cc(OC)cc1C=Cc1cccc(C#N)c1,,,,1,,
7842,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccc(C(F)(F)F)cc1,,,,1,,
7843,COC(=O)c1c(O)cc(OC)cc1C=Cc1ccc(F)cc1F,,,,1,,
7844,COc1cc(O)c(C(=O)O)c(C=Cc2ccccc2)c1,,,,1,,
7845,COc1cc(O)c(C(=O)O)c(C=Cc2cccc(F)c2)c1,,,,1,,
7846,COc1ccc(C=Cc2cc(OC)cc(O)c2C(=O)O)cc1,,,,1,,
7847,COC(=O)c1c(C=Cc2ccccc2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7848,COC(=O)c1c(C=Cc2ccccc2F)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7849,COC(=O)c1c(C=Cc2cccc(F)c2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7850,COC(=O)c1c(C=Cc2ccc(F)cc2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7851,COC(=O)c1c(C=Cc2ccc(Cl)cc2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7852,COC(=O)c1c(C=Cc2ccc(OC)cc2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7853,COC(=O)c1c(C=Cc2ccc(C)cc2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7854,COC(=O)c1c(C=Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7855,COC(=O)c1c(C=Cc2cccc(C#N)c2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7856,COC(=O)c1c(C=Cc2ccc(C(F)(F)F)cc2)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7857,COC(=O)c1c(C=Cc2ccc(F)cc2F)cc(OC)c(CC=C(C)C)c1O,,,,1,,
7858,CC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(N)=O,,,,1,,
7859,COC(=O)c1c(OC)cc2cc3c(c(O)c2c1C)C(=O)OC3C1(O)C(O)C(=O)C=C(OC)C1O,,,,1,,
7860,COC(=O)c1c(OC)cc2cc3c(c(O)c2c1C)C(=O)OC3C1(O)C(O)C(OC)=CC(=O)C1OC,,,,1,,
7861,COC(=O)c1c(OC)cc2cc3c(c(O)c2c1C)C(=O)C1(O)C(OC)=CC(=O)C(OC)C1(O)C3=O,,,,1,,
7862,COc1ccccc1NC(=S)NN=C1C(=O)Nc2c(F)cccc21,,,,1,,
7863,N#Cc1ccc(NC(=S)Nc2cccc(C(F)(F)F)c2)cc1,,,,1,,1
7864,O=[N+]([O-])c1ccc(NC(=S)Nc2cccc(C(F)(F)F)c2)cc1,,,,1,,1
7865,FC(F)(F)c1cccc(NC(=S)NCc2ccco2)c1,,,,1,,1
7866,CCNC(=S)Nc1cccc(C(F)(F)F)c1,,,,1,,1
7867,C=C(C)CNC(=S)Nc1cccc(C(F)(F)F)c1,,,,1,,1
7868,CC(NCCC(=O)c1cccc([N+](=O)[O-])c1)C(O)c1ccccc1.Cl,,,,1,,
7869,N#CCN(Cc1ccc(F)cc1F)c1ccccc1,,,,1,,
7870,CCCCCCN(CC#N)c1ccccc1,,,,1,,
7871,CCCCCCCCN(CC#N)c1ccccc1,,,,1,,
7872,CCCCCCCCCCN(CC#N)c1ccccc1,,,,1,,
7873,CCCCCCCCCCCCN(CC#N)c1ccccc1,,,,1,,
7874,CCCCCCN(Cc1nnn[nH]1)c1ccccc1,,,,1,,
7875,CCCCCCCCN(Cc1nnn[nH]1)c1ccccc1,,,,1,,
7876,CCCCCCCCCCCCN(Cc1nnn[nH]1)c1ccccc1,,,,1,,
7877,N#CCN(Cc1ccc(Cl)cc1Cl)c1ccccc1,,,,1,,
7878,N#CCN(Cc1ccc(Cl)c(Cl)c1)c1ccccc1,,,,1,,
7879,N#CCN(Cc1ccccc1F)c1ccccc1,,,,1,,
7880,N#CCN(Cc1cccc(F)c1)c1ccccc1,,,,1,,
7881,N#CCN(Cc1ccc(F)cc1)c1ccccc1,,,,1,,
7882,N#CCN(Cc1ccccc1Cl)c1ccccc1,,,,1,,
7883,N#CCN(Cc1ccc(Cl)cc1)c1ccccc1,,,,1,,
7884,Cc1ccc(N(CC#N)Cc2ccc(Cl)cc2Cl)cc1,,,,1,,
7885,Cc1ccc(N(CC#N)Cc2ccc(F)cc2F)cc1,,,,1,,
7886,COc1ccc(N(CC#N)Cc2ccc(F)cc2F)cc1,,,,1,,
7887,COc1ccc(N(CC#N)Cc2ccc(Cl)cc2Cl)cc1,,,,1,,
7888,Clc1ccc(CN(Cc2nnn[nH]2)c2ccccc2)cc1Cl,,,,1,,
7889,Fc1ccc(CN(Cc2nnn[nH]2)c2ccccc2)cc1,,,,1,,
7890,COc1ccc(N(Cc2nnn[nH]2)Cc2ccc(F)cc2F)cc1,,,,1,,
7891,CC(N)CCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,,,,1,,
7892,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC(F)CN,,,,1,,
7893,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC(O)CN,,,,1,,
7894,CNCCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,,,,1,,
7895,CN(C)CCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,,,,1,,
7896,CC(=O)NCCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,,,,1,,
7897,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCCNC(=N)N,,,,1,,
7898,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCC(N)=O,,,,1,,
7899,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC1CCNC1,,,,1,,
7900,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC1CNC1,,,,1,,
7901,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCc1ccccn1,,,,1,,
7902,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCO,,,,1,,
7903,COCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,,,,1,,
7904,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCF,,,,1,,
7905,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCCO,,,,1,,
7906,N#Cc1nccnc1Sc1ccccc1,,,,1,,
7907,Cc1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2C=NNC(=O)c2ccco2)cc1,,,,1,,
7908,O=C(NN=Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc1-c1ccccc1Br)c1ccco1,,,,1,,
7909,O=C(NN=Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc1-c1cccc(Br)c1)c1ccco1,,,,1,,
7910,O=C(NN=Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc1-c1ccccc1F)c1ccco1,,,,1,,
7911,O=C(NN=Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc1-c1cccc(Cl)c1)c1ccco1,,,,1,,
7912,Cc1nc2ccccc2n1Cc1cn(-c2ccc(C(F)(F)F)cc2)nn1,,,,1,,
7913,Fc1ccccc1-n1cc(Cn2cnc3ccccc32)nn1,,,,1,,
7914,Cc1ccc2nc(-c3ccc(NCc4cn(-c5ccc(F)cc5)nn4)cc3)sc2c1,,,,1,,
7915,Cc1ccc2nc(-c3ccc(NCc4cn(-c5ccc(Cl)cc5)nn4)cc3)sc2c1,,,,1,,
7916,Cc1ccc2nc(-c3ccc(NCc4cn(Cc5cc(=O)oc6cc(O)ccc56)nn4)cc3)sc2c1,,,,1,,
7917,Oc1oncc1-c1ccc2c(c1)OCO2,,,,1,,
7918,COC(=O)C=C1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS(=O)(=O)C12.[Na+],,,,1,,
7919,CN1CCN(c2c(F)cc3c(=O)c(S(=O)(=O)O)c4scc5n4c3c2OC5)CC1,,,,1,,
7920,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=NOCC(N)C(=O)[O-])C(C)C(O)C1(C)O.[K+],,,,1,,
7921,COc1ccc(-c2cn(CNC(C)=O)oc2=O)cc1OC,,,,1,,
7922,CCN(CCN(CC)CC(O)COC1C(O)C(N)CC(N)C1OC1OC(CN)C(O)C(O)C1N)CC(O)COC1C(O)C(N)CC(N)C1OC1OC(CN)C(O)C(O)C1N,,,,1,,
7923,NCC1OC(OC2C(N)CC(N)C(O)C2OCC(O)CNCCCNCCNCC(O)COC2C(O)C(N)CC(N)C2OC2OC(CN)C(O)C(O)C2N)C(N)C(O)C1O,,,,1,,
7924,CCCn1c(S)nnc1-c1ccc(S(=O)(=O)c2ccccc2)cc1,,,,1,,
7925,CC(=O)OC1C=C(C=O)C(O)(C=O)C2(C)CCCC(C)(C)C12,,,,1,,
7926,CC(=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O)C1CCCCC1,,,,1,,
7927,CCCCCC(C)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7928,O=C1CSC(=NN=C2CCCCC2)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7929,CCCC(C)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7930,O=C1CSC(=NN=C2CCCCCC2)N1Cc1cccc2ccccc12,,,,1,,
7931,CCCCCCC(C)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7932,CC(=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O)c1ccccn1,,,,1,,
7933,O=C1CSC(=NN=Cc2ccc3c(c2)OCO3)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7934,O=C1CSC(=NN=Cc2cccnc2)N1Cc1cccc2ccccc12,,,,1,,
7935,CC1CCC(=NN=C2SCC(=O)N2Cc2ccc([N+](=O)[O-])cc2)CC1,,,,1,,
7936,CCCCC(CC)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7937,O=C1CSC(=NN=Cc2ccco2)N1Cc1cccc2ccccc12,,,,1,,
7938,C=CCCC(C)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7939,CC1CCCC1=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7940,CCCCCCC(C)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7941,CC(=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O)c1ccccc1,,,,1,,
7942,CCCCCCC(C)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7943,CC(=NN=C1SCC(=O)N1Cc1cccc2ccccc12)c1ccccn1,,,,1,,
7944,O=C1CSC(=NN=Cc2cccc3ccccc23)N1Cc1cccc2ccccc12,,,,1,,
7945,Sc1ncn(Cc2ccc(Cl)cc2Cl)n1,,,,1,,
7946,O=C1CSC(=NN=C2CCCCCC2)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7947,CC(=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1)c1ccco1,,,,1,,
7948,CC(=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1)c1ccccn1,,,,1,,
7949,O=C1CSC(=NN=Cc2cccc3ccccc23)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7950,CC1CCCCC1=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7951,CCCCC(CC)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7952,O=C1CSC(=NN=Cc2ccc3c(c2)OCO3)N1Cc1cccc2ccccc12,,,,1,,
7953,CCC(CC)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7954,O=C1CSC(=NN=C2CCCC2)N1Cc1cccc2ccccc12,,,,1,,
7955,CC(=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1)c1ccccc1,,,,1,,
7956,O=C1CSC(=NN=C2CCCCCCC2)N1Cc1cccc2ccccc12,,,,1,,
7957,CC1CCC(=NN=C2SCC(=O)N2Cc2cccc3ccccc23)C1,,,,1,,
7958,CC(CC(C)C)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7959,CCC(C)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7960,CC1CCC(=NN=C2SCC(=O)N2Cc2cccc3ccccc23)CC1,,,,1,,
7961,CC(=NN=C1SCC(=O)N1Cc1cccc2ccccc12)c1cccs1,,,,1,,
7962,CC1CCCCC1=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7963,CC1CCC(=NN=C2SCC(=O)N2Cc2ccc([N+](=O)[O-])cc2)C1,,,,1,,
7964,O=C1CSC(=NN=Cc2cccnc2)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7965,CC(=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O)c1ccco1,,,,1,,
7966,Sc1ncn(Cc2ccc(Cl)c(Cl)c2)n1,,,,1,,
7967,CC1CCCC1=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7968,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CC(O)Cn4cnc(S)n4)CC3)cc21,,,,1,,
7969,O=C1CSC(=NN=C2CCCCC2)N1Cc1cccc2ccccc12,,,,1,,
7970,C=CCCC(C)=NN=C1SCC(=O)N1Cc1cccc2ccccc12,,,,1,,
7971,CC(=NN=C1SCC(=O)N1Cc1cccc2ccccc12)C1CCCCC1,,,,1,,
7972,CC1CCCC1=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7973,O=C1CSC(=NN=C2CCCC2)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7974,O=C1CSC(=NN=C2CCCCCC2)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7975,CCC(CC)=NN=C1SCC(=O)N1CN1C(=O)c2ccccc2C1=O,,,,1,,
7976,CCCC(C)=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1,,,,1,,
7977,CC(=NN=C1SCC(=O)N1Cc1ccc([N+](=O)[O-])cc1)c1cccs1,,,,1,,
